"species_code","date_added_on","tag_count"
"AMRE","2021-03-19","33"
"SWTH","2024-02-04","33"
"AMRO","2020-04-07","33"
"WTSP","2021-01-29","33"
"AMCR","2022-11-14","33"
"CCSP","2020-03-23","33"
"OVEN","2019-01-25","33"
"WTSP","2022-03-21","33"
"SAVS","2023-01-08","33"
"MOWA","2022-11-16","33"
"MAWA","2023-02-27","33"
"ALFL","2022-01-06","33"
"DEJU","2020-03-23","33"
"MAWA","2023-02-19","33"
"MAWA","2024-11-17","33"
"SWTH","2019-03-25","33"
"WISN","2022-12-28","33"
"SAVS","2024-12-09","33"
"COYE","2024-11-28","33"
"GRSP","2018-11-26","33"
"WTSP","2021-10-03","33"
"HETH","2024-04-23","33"
"BAIS","2019-10-17","33"
"RCKI","2022-12-01","33"
"BAIS","2019-10-12","33"
"COYE","2023-12-11","33"
"AMRE","2023-12-08","33"
"OVEN","2020-03-24","33"
"NOPA","2022-11-16","33"
"YRWA","2023-10-24","33"
"REVI","2021-11-22","33"
"YRWA","2023-03-18","33"
"SPPI","2018-11-27","33"
"AMRE","2024-02-14","33"
"AMCR","2022-01-09","33"
"SWTH","2020-05-27","33"
"SWTH","2022-01-07","33"
"SWSP","2024-12-03","33"
"SAVS","2018-12-03","33"
"YRWA","2023-09-06","33"
"WAVI","2020-11-04","33"
"RWBL","2023-12-11","33"
"WEME","2019-01-21","33"
"LISP","2018-12-29","33"
"YRWA","2018-10-05","33"
"CHSP","2024-10-28","33"
"WEME","2021-01-20","33"
"GRYE","2024-01-24","33"
"LISP","2023-01-08","33"
"HETH","2024-02-27","33"
"SWTH","2023-09-14","33"
"YRWA","2024-01-26","33"
"SOSP","2018-10-27","33"
"AMRO","2019-01-20","33"
"AMRE","2020-07-17","33"
"WISN","2023-11-18","33"
"FISP","2023-03-24","33"
"YBFL","2022-04-04","33"
"SWTH","2020-05-29","32"
"CEDW","2024-12-09","32"
"NOWA","2023-11-27","32"
"SOSA","2024-01-19","32"
"BLBW","2023-03-23","32"
"SWTH","2018-10-13","32"
"GRYE","2023-01-04","32"
"CCSP","2024-10-27","32"
"WTSP","2019-03-04","32"
"HETH","2019-12-11","32"
"RBNU","2025-01-10","32"
"NHWR","2019-03-06","32"
"SAVS","2023-01-06","32"
"YRWA","2021-11-21","32"
"TOWA","2021-08-17","32"
"AMCR","2024-11-03","32"
"LISP","2020-04-18","32"
"GRSP","2018-11-28","32"
"SWTH","2022-12-05","32"
"ALFL","2022-12-30","32"
"CANG","2023-03-20","32"
"PUFI","2019-10-17","32"
"YRWA","2022-12-07","32"
"RWBL","2021-09-30","32"
"AMRE","2025-01-12","32"
"ALFL","2024-11-26","32"
"YRWA","2024-11-01","32"
"YRWA","2022-11-07","32"
"TEWA","2020-03-09","32"
"WIWR","2024-02-09","32"
"REVI","2024-08-14","32"
"NOWA","2022-03-09","32"
"DOWO","2019-03-14","32"
"YEWA","2023-03-19","32"
"YRWA","2018-09-30","32"
"SWTH","2020-03-06","32"
"WCSP","2024-11-21","32"
"CANG","2022-11-10","32"
"AMCR","2024-02-10","32"
"WTSP","2019-03-09","32"
"GCKI","2023-01-28","32"
"WCSP","2023-11-21","32"
"REVI","2024-12-28","32"
"LISP","2019-01-22","32"
"LEFL","2023-12-12","32"
"AMRO","2020-03-28","32"
"DEJU","2024-02-08","32"
"YRWA","2021-11-03","32"
"GCKI","2022-03-01","32"
"WTSP","2021-02-10","32"
"HETH","2024-03-30","32"
"AMRO","2022-01-31","32"
"AMBI","2020-11-11","32"
"WTSP","2024-08-11","32"
"CHSP","2024-01-28","32"
"RWBL","2022-02-07","32"
"WEME","2021-09-24","32"
"REVI","2023-02-20","32"
"LISP","2023-11-12","32"
"RBGR","2021-12-10","32"
"HETH","2021-11-03","32"
"DEJU","2023-12-05","32"
"TEWA","2018-09-28","32"
"NAWA","2023-01-04","32"
"SWTH","2022-11-25","32"
"CCSP","2019-11-29","32"
"WISN","2020-05-26","32"
"TEWA","2018-10-10","32"
"HETH","2018-10-03","32"
"WCSP","2023-11-12","32"
"YRWA","2024-11-13","32"
"SAVS","2023-12-21","32"
"YRWA","2022-08-27","32"
"WTSP","2024-10-08","32"
"AMCR","2024-03-18","32"
"ALFL","2025-01-13","32"
"BAWW","2024-02-20","32"
"CCSP","2020-03-12","32"
"SWTH","2024-02-06","32"
"AMCR","2022-11-22","32"
"OVEN","2021-12-27","32"
"COYE","2024-12-17","32"
"TOWA","2023-12-04","32"
"HETH","2018-12-23","32"
"CMWA","2020-12-06","32"
"WTSP","2022-01-27","32"
"HETH","2021-02-07","32"
"LEFL","2020-04-21","32"
"CONI","2023-01-17","32"
"REVI","2023-12-17","32"
"SAVS","2024-01-15","32"
"WTSP","2023-11-10","32"
"TOWA","2021-10-28","32"
"TEWA","2018-09-24","32"
"WTSP","2024-12-29","32"
"OVEN","2022-11-26","32"
"PUFI","2019-04-17","32"
"CONI","2022-12-28","32"
"AMCR","2024-12-14","32"
"WIWR","2022-12-21","32"
"REVI","2019-10-24","32"
"COYE","2021-01-05","32"
"SWTH","2021-12-22","32"
"CHSP","2022-01-08","32"
"REVI","2024-03-15","32"
"OVEN","2020-04-18","32"
"NHWR","2020-04-17","32"
"WTSP","2019-03-05","32"
"SAVS","2023-01-27","32"
"SWSP","2020-03-26","32"
"BLBW","2022-11-22","32"
"WIWR","2024-11-25","32"
"OCWA","2024-12-07","32"
"WWCR","2023-05-03","32"
"TEWA","2024-11-04","32"
"WWCR","2023-05-23","32"
"AMBI","2023-03-24","32"
"WTSP","2024-10-14","32"
"WIWR","2022-12-23","32"
"GCKI","2024-02-15","32"
"WTSP","2020-06-09","32"
"WTSP","2021-12-24","32"
"TEWA","2022-11-28","32"
"NAWA","2023-10-24","32"
"REVI","2024-10-23","32"
"VESP","2019-03-06","32"
"BLJA","2022-11-16","32"
"AMCR","2022-11-11","32"
"OVEN","2020-02-12","32"
"RCKI","2024-01-24","32"
"YEWA","2020-12-18","32"
"DEJU","2023-12-30","32"
"REVI","2020-03-02","32"
"NOWA","2022-12-15","32"
"SWSP","2023-01-04","32"
"REVI","2019-10-14","32"
"YRWA","2023-12-19","32"
"AMRO","2022-12-12","32"
"REVI","2023-03-02","32"
"GRSP","2018-12-16","32"
"ALFL","2019-03-06","32"
"DEJU","2022-12-01","32"
"YRWA","2023-11-15","32"
"RCKI","2023-02-24","32"
"REVI","2023-07-28","32"
"REVI","2023-01-20","32"
"DEJU","2021-07-31","32"
"WIWR","2023-12-07","32"
"REVI","2023-01-17","32"
"WIWR","2023-02-23","32"
"HETH","2023-12-28","32"
"WIWR","2025-01-12","32"
"AMRE","2023-12-15","32"
"OVEN","2018-09-28","32"
"COYE","2022-01-03","32"
"HETH","2023-01-28","32"
"RCKI","2020-03-11","32"
"SOSP","2022-11-18","32"
"FOSP","2022-02-18","32"
"AMRE","2022-01-10","32"
"WTSP","2019-12-10","32"
"SAVS","2023-10-31","32"
"RBNU","2022-11-19","32"
"AMRO","2022-12-06","32"
"CAJA","2023-12-19","32"
"OVEN","2020-07-09","32"
"WISN","2021-11-11","32"
"AMRO","2019-02-24","32"
"CHSP","2020-10-01","32"
"WTSP","2020-09-15","32"
"YBFL","2024-01-04","32"
"WTSP","2019-11-18","32"
"AMCR","2022-03-08","32"
"ALFL","2024-02-11","32"
"SWTH","2024-10-25","32"
"TEWA","2020-04-06","32"
"LCSP","2018-10-07","32"
"LEYE","2024-01-23","32"
"CHSP","2018-09-26","32"
"CSWA","2024-02-15","32"
"PBGR","2020-11-10","32"
"OVEN","2021-05-22","32"
"GRYE","2024-02-02","32"
"RWBL","2023-12-15","32"
"WIWR","2023-01-09","32"
"YRWA","2025-01-17","32"
"MAWA","2023-12-07","32"
"YEWA","2023-11-08","32"
"TEWA","2021-09-27","32"
"HOLA","2023-11-12","32"
"BTNW","2022-11-18","32"
"CHSP","2024-11-05","32"
"MOWA","2022-11-15","32"
"YRWA","2024-02-05","32"
"YRWA","2019-12-11","32"
"YRWA","2020-12-01","32"
"TEWA","2024-01-27","32"
"STGR","2024-01-15","32"
"TEWA","2023-12-07","32"
"SAVS","2019-10-15","32"
"SAVS","2020-12-05","32"
"MAWA","2018-09-25","32"
"CAJA","2023-01-12","32"
"SWTH","2020-11-26","32"
"WISN","2021-09-28","32"
"SOSA","2024-01-09","32"
"NAWA","2024-02-29","32"
"BCCH","2022-01-09","32"
"CHSP","2020-04-14","32"
"OVEN","2024-03-04","32"
"REVI","2020-11-28","32"
"HETH","2024-04-16","32"
"CAJA","2024-11-19","32"
"TEWA","2024-11-30","32"
"COYE","2019-03-07","32"
"SACR","2022-12-01","32"
"NAWA","2022-11-10","32"
"VATH","2021-02-27","32"
"YEWA","2025-01-02","32"
"AMRE","2020-03-29","32"
"WTSP","2021-09-09","32"
"VEER","2021-12-31","32"
"RUBL","2024-01-15","32"
"SAVS","2018-11-23","32"
"AMRO","2022-12-19","32"
"BLPW","2022-02-03","32"
"YEWA","2025-01-06","32"
"YRWA","2020-11-11","32"
"HETH","2023-02-24","32"
"FOSP","2023-11-28","32"
"RWBL","2025-01-02","32"
"REVI","2021-10-19","32"
"COLO","2024-11-13","32"
"YRWA","2018-10-10","32"
"AMRE","2024-02-12","32"
"YRWA","2020-05-15","32"
"ALFL","2024-01-18","32"
"HETH","2021-02-03","32"
"GWTE","2019-03-14","32"
"WIWR","2023-01-05","32"
"WTSP","2020-01-30","32"
"COGR","2023-03-26","32"
"COLO","2023-01-30","32"
"AMCR","2018-10-25","32"
"NOWA","2023-01-13","32"
"RBGR","2021-12-07","32"
"RWBL","2018-09-24","32"
"WEME","2024-03-11","32"
"LISP","2023-11-22","32"
"WEME","2018-12-28","32"
"SAVS","2024-01-26","32"
"OVEN","2021-11-26","32"
"OVEN","2022-11-30","32"
"GCKI","2023-03-19","32"
"WISN","2023-12-28","32"
"YBFL","2024-01-19","32"
"GHOW","2020-12-03","32"
"AMRO","2023-02-03","32"
"WTSP","2023-09-22","32"
"COYE","2022-01-12","32"
"DEJU","2021-07-28","32"
"YEWA","2024-11-18","32"
"RWBL","2024-11-29","32"
"LISP","2022-12-08","32"
"GWTE","2020-12-30","32"
"LISP","2024-11-09","32"
"OSFL","2024-11-29","32"
"NHWR","2024-03-28","32"
"WTSP","2023-12-31","32"
"CANG","2022-12-16","32"
"HETH","2022-02-21","32"
"OSFL","2021-08-05","32"
"WTSP","2020-07-19","31"
"SWTH","2022-11-29","31"
"SOSP","2023-03-26","31"
"HETH","2024-02-03","31"
"TEWA","2023-01-27","31"
"NAWA","2024-03-08","31"
"PISI","2021-11-09","31"
"HETH","2020-07-08","31"
"GCKI","2023-02-11","31"
"CMWA","2020-12-05","31"
"HOLA","2023-11-26","31"
"ALFL","2022-03-03","31"
"BAIS","2020-03-02","31"
"WTSP","2022-10-24","31"
"DEJU","2022-12-26","31"
"REVI","2023-05-11","31"
"MOWA","2019-04-17","31"
"WTSP","2020-07-27","31"
"WTSP","2021-11-22","31"
"CANG","2024-12-03","31"
"REVI","2022-11-05","31"
"WTSP","2020-01-02","31"
"YBFL","2025-01-09","31"
"LISP","2022-01-15","31"
"SWSP","2023-01-25","31"
"CCSP","2023-11-27","31"
"WEME","2022-01-15","31"
"YEWA","2024-03-07","31"
"HETH","2020-02-11","31"
"OCWA","2024-11-13","31"
"RCKI","2020-03-10","31"
"AMRE","2024-11-05","31"
"TEWA","2023-12-04","31"
"CHIK","2020-10-02","31"
"CORA","2020-03-27","31"
"OSFL","2024-02-01","31"
"MAWA","2022-12-11","31"
"HETH","2023-12-26","31"
"CAJA","2023-01-20","31"
"WTSP","2018-10-10","31"
"WTSP","2024-04-26","31"
"TEWA","2024-04-13","31"
"SWTH","2020-05-31","31"
"CSWA","2024-12-04","31"
"REDP","2023-11-27","31"
"LEFL","2024-12-08","31"
"HETH","2021-01-29","31"
"LISP","2018-09-25","31"
"COYE","2020-03-11","31"
"HETH","2018-12-22","31"
"CHSP","2024-02-02","31"
"NAWA","2024-01-26","31"
"DEJU","2020-03-30","31"
"CORA","2020-02-04","31"
"YRWA","2024-02-20","31"
"WTSP","2023-02-06","31"
"RWBL","2019-03-08","31"
"RCKI","2022-03-01","31"
"SWTH","2018-11-15","31"
"SOSP","2022-11-10","31"
"RBNU","2023-02-21","31"
"AMCR","2022-11-17","31"
"BHCO","2021-11-24","31"
"CHSP","2023-12-05","31"
"WTSP","2018-10-29","31"
"VESP","2019-10-09","31"
"REVI","2024-10-07","31"
"SPPI","2018-12-06","31"
"TRES","2023-03-23","31"
"REVI","2020-04-12","31"
"YEWA","2020-03-06","31"
"CHSP","2020-09-21","31"
"AMRO","2024-12-15","31"
"WISN","2023-01-03","31"
"TEWA","2018-12-18","31"
"RBGR","2020-03-26","31"
"YEWA","2024-11-05","31"
"SAVS","2023-10-24","31"
"NOWA","2022-02-10","31"
"RWBL","2024-11-08","31"
"RWBL","2019-02-27","31"
"SWSP","2025-01-13","31"
"REVI","2021-10-13","31"
"WIWA","2024-01-25","31"
"CONW","2022-12-16","31"
"AMRO","2022-01-11","31"
"GRYE","2024-11-15","31"
"CEDW","2023-10-25","31"
"OVEN","2022-12-27","31"
"NHWR","2025-01-03","31"
"VEER","2024-12-24","31"
"ALFL","2022-03-08","31"
"SWTH","2018-09-19","31"
"WTSP","2023-04-22","31"
"RCKI","2023-12-04","31"
"CONI","2024-11-16","31"
"AMRO","2020-03-05","31"
"MAWA","2023-01-14","31"
"SWTH","2018-12-29","31"
"GCKI","2023-03-10","31"
"NAWA","2023-01-03","31"
"OVEN","2020-12-29","31"
"SAVS","2024-02-23","31"
"YEWA","2020-03-08","31"
"SAVS","2024-10-16","31"
"OVEN","2021-11-30","31"
"REVI","2020-03-31","31"
"BLPW","2022-02-14","31"
"YEWA","2020-12-21","31"
"WISN","2020-04-12","31"
"SWTH","2019-03-05","31"
"AMRO","2022-12-07","31"
"AMRO","2019-03-07","31"
"HETH","2021-10-05","31"
"LISP","2018-12-19","31"
"SWTH","2022-02-04","31"
"BLBW","2023-12-06","31"
"REVI","2022-12-23","31"
"GRYE","2024-12-03","31"
"CAJA","2024-01-22","31"
"WIWR","2024-01-02","31"
"WTSP","2020-12-17","31"
"COLO","2024-11-15","31"
"SWTH","2019-01-19","31"
"YRWA","2019-04-19","31"
"REVI","2023-10-17","31"
"YEWA","2020-03-17","31"
"RCKI","2020-06-02","31"
"WTSP","2019-03-25","31"
"SWSP","2023-01-12","31"
"WTSP","2018-11-13","31"
"YRWA","2019-01-21","31"
"RCKI","2023-12-12","31"
"SWTH","2018-12-22","31"
"YRWA","2019-11-13","31"
"AMRO","2018-11-09","31"
"SOSP","2024-02-15","31"
"DEJU","2020-04-12","31"
"OSFL","2024-11-18","31"
"DEJU","2020-06-01","31"
"SWTH","2023-03-18","31"
"WTSP","2021-12-23","31"
"WEME","2023-11-27","31"
"NOWA","2024-11-14","31"
"FOSP","2023-12-16","31"
"YRWA","2023-02-09","31"
"SWSP","2024-11-28","31"
"GCKI","2023-01-19","31"
"SWTH","2020-03-01","31"
"ALFL","2024-02-10","31"
"WIWA","2024-12-07","31"
"HETH","2019-03-26","31"
"MAWA","2024-04-22","31"
"ALFL","2022-03-11","31"
"YRWA","2021-10-26","31"
"WTSP","2024-09-02","31"
"COYE","2024-02-04","31"
"YRWA","2022-03-11","31"
"SWSP","2024-09-30","31"
"DEJU","2024-02-05","31"
"AMCR","2022-11-23","31"
"TEWA","2021-11-30","31"
"MAWA","2024-11-30","31"
"LEFL","2021-11-25","31"
"AMRE","2024-02-10","31"
"GRYE","2022-12-13","31"
"CMWA","2020-11-29","31"
"ATSP","2024-01-06","31"
"WISN","2020-04-14","31"
"RWBL","2021-04-25","31"
"CCSP","2020-02-28","31"
"RBGR","2020-03-14","31"
"SAVS","2024-11-14","31"
"MAWA","2025-01-13","31"
"AMRO","2022-03-21","31"
"CSWA","2022-11-15","31"
"CONI","2024-01-19","31"
"WTSP","2025-01-21","31"
"TEWA","2021-10-26","31"
"WISN","2020-04-22","31"
"BTNW","2022-11-17","31"
"COYE","2022-03-10","31"
"OVEN","2020-04-30","31"
"WEME","2018-12-15","31"
"HETH","2021-10-21","31"
"SAVS","2024-01-02","31"
"DEJU","2023-12-13","31"
"AMRE","2023-03-02","31"
"WCSP","2024-01-01","31"
"LEFL","2021-11-11","31"
"VEER","2024-12-16","31"
"YEWA","2021-11-28","31"
"BAWW","2024-02-07","31"
"LISP","2024-01-01","31"
"COYE","2022-11-15","31"
"SWTH","2022-02-27","31"
"SWSP","2024-12-24","31"
"WEME","2019-10-11","31"
"WIWR","2022-11-22","31"
"HETH","2022-02-17","31"
"YRWA","2022-03-09","31"
"SWTH","2024-04-20","31"
"SWTH","2024-11-11","31"
"SWSP","2023-11-07","31"
"YRWA","2022-12-10","31"
"GCKI","2021-10-06","31"
"LESA","2024-01-13","31"
"RWBL","2020-02-28","31"
"NOWA","2022-12-22","31"
"YRWA","2020-05-26","31"
"YEWA","2020-03-18","31"
"SOSP","2024-11-05","31"
"AMRE","2020-03-27","31"
"DEJU","2023-12-07","31"
"AMCR","2024-02-07","31"
"HETH","2024-10-23","31"
"DEJU","2020-05-29","31"
"WTSP","2021-12-07","31"
"VESP","2019-02-26","31"
"OCWA","2024-11-17","31"
"OVEN","2019-04-01","31"
"NAWA","2023-03-10","31"
"SOSP","2024-10-23","31"
"REVI","2022-03-08","31"
"CANG","2024-11-17","31"
"SWSP","2024-11-08","31"
"SWTH","2021-09-27","31"
"TEWA","2024-01-21","31"
"HETH","2022-12-25","31"
"MAWA","2023-01-24","31"
"VESP","2024-02-08","31"
"YEWA","2025-01-10","31"
"AMCR","2025-01-05","31"
"BTNW","2023-12-12","31"
"WTSP","2024-02-21","31"
"YBFL","2023-02-25","31"
"VESP","2018-09-23","31"
"CAJA","2024-01-24","31"
"AMRO","2018-12-06","31"
"SAVS","2019-03-08","31"
"CHSP","2025-01-03","31"
"COYE","2023-03-16","31"
"COYE","2021-10-29","31"
"HOLA","2023-11-24","31"
"CHSP","2023-12-07","31"
"CEDW","2023-12-12","31"
"ALFL","2023-12-04","31"
"SWTH","2022-02-22","31"
"WTSP","2020-09-28","31"
"DEJU","2022-11-19","31"
"AMRO","2023-01-31","31"
"RWBL","2024-10-17","31"
"LISP","2023-01-15","31"
"SWTH","2022-01-10","31"
"SWTH","2021-10-15","31"
"MAWA","2023-04-23","31"
"TEWA","2021-11-27","31"
"WCSP","2024-12-02","31"
"HETH","2023-11-13","31"
"YRWA","2019-11-27","31"
"CCSP","2018-09-30","31"
"WTSP","2024-02-19","31"
"WISN","2020-03-13","31"
"DEJU","2020-07-17","31"
"AMRO","2024-12-13","31"
"REVI","2021-12-24","31"
"LEFL","2024-02-26","31"
"ALFL","2024-11-20","31"
"OVEN","2018-11-11","31"
"BTNW","2020-11-29","31"
"SOSP","2023-10-27","31"
"WISN","2023-11-24","31"
"YEWA","2024-10-25","31"
"AMRE","2024-03-04","31"
"YRWA","2018-12-26","31"
"SWTH","2023-07-28","31"
"NOWA","2024-12-06","31"
"VATH","2021-10-14","31"
"BLPW","2022-03-03","31"
"YRWA","2023-01-05","31"
"DEJU","2024-03-07","31"
"YRWA","2021-10-14","31"
"NAWA","2024-11-06","31"
"NAWA","2024-12-16","31"
"REVI","2023-10-22","31"
"HETH","2023-12-08","31"
"SWSP","2019-03-07","31"
"YBFL","2023-01-27","31"
"VESP","2018-11-23","31"
"CANG","2024-11-27","31"
"SWSP","2022-12-22","31"
"COYE","2024-02-12","31"
"RWBL","2024-12-02","31"
"RWBL","2020-12-17","31"
"COGR","2023-03-24","31"
"YBFL","2025-01-13","31"
"BBWA","2023-02-21","31"
"YRWA","2020-04-11","31"
"RWBL","2024-02-28","31"
"RCKI","2020-06-05","31"
"AMCR","2024-10-15","31"
"WTSP","2018-11-09","31"
"SWTH","2018-10-02","31"
"WTSP","2024-06-26","31"
"OVEN","2021-11-19","31"
"REVI","2023-06-17","31"
"VEER","2023-02-23","31"
"YBFL","2024-02-01","31"
"CONW","2023-01-17","31"
"REVI","2020-04-19","31"
"BBWA","2024-03-25","31"
"AMRO","2024-03-08","31"
"WTSP","2024-02-16","31"
"LISP","2018-12-06","31"
"REVI","2023-01-25","31"
"REVI","2019-03-29","31"
"COYE","2023-03-07","31"
"HETH","2024-03-23","31"
"REVI","2020-05-24","31"
"BBMA","2019-03-07","31"
"RCKI","2022-11-16","31"
"GCSP","2020-10-02","31"
"OVEN","2024-03-20","31"
"YBSA","2024-02-28","31"
"YBFL","2022-12-22","31"
"OVEN","2024-04-25","31"
"BOBO","2020-10-02","30"
"OVEN","2020-04-07","30"
"OVEN","2023-01-23","30"
"BAIS","2020-03-03","30"
"TRES","2023-11-28","30"
"TEWA","2020-03-03","30"
"HETH","2020-05-14","30"
"PAWA","2022-12-24","30"
"CHSP","2023-02-22","30"
"MAWA","2024-02-02","30"
"MAWA","2024-02-27","30"
"SWTH","2021-12-16","30"
"YBFL","2022-12-21","30"
"REVI","2021-11-30","30"
"REVI","2025-01-15","30"
"SOSP","2024-10-30","30"
"WTSP","2023-10-10","30"
"GRYE","2024-01-25","30"
"YEWA","2021-11-18","30"
"AMRE","2022-01-04","30"
"NAWA","2024-04-20","30"
"COLO","2022-12-15","30"
"AMRO","2022-01-24","30"
"WEME","2020-08-28","30"
"HETH","2023-12-25","30"
"SAVS","2024-01-24","30"
"SWTH","2020-03-24","30"
"TEWA","2024-12-08","30"
"AMRO","2020-11-11","30"
"WTSP","2023-04-15","30"
"CANG","2022-12-15","30"
"LEFL","2024-12-09","30"
"VATH","2021-09-26","30"
"LEFL","2023-11-27","30"
"RCKI","2020-05-30","30"
"CHSP","2024-12-16","30"
"WTSP","2021-03-05","30"
"OSFL","2023-01-07","30"
"GCKI","2023-12-05","30"
"BAOW","2019-03-14","30"
"YEWA","2024-02-26","30"
"HOLA","2023-11-19","30"
"AMRE","2024-12-17","30"
"CONI","2022-12-24","30"
"WISN","2024-11-09","30"
"AMRO","2023-10-30","30"
"MAWA","2024-03-20","30"
"CEDW","2022-11-16","30"
"SWTH","2022-11-27","30"
"CCSP","2019-10-25","30"
"NAWA","2024-01-02","30"
"REVI","2025-03-27","30"
"CCSP","2024-03-11","30"
"SWTH","2021-10-12","30"
"HETH","2022-11-07","30"
"GCKI","2022-11-17","30"
"FOSP","2024-02-05","30"
"YRWA","2021-08-06","30"
"WTSP","2020-05-31","30"
"WISN","2020-03-27","30"
"LISP","2020-11-24","30"
"TEWA","2018-12-27","30"
"OCWA","2024-11-20","30"
"YEWA","2023-03-17","30"
"SOSP","2022-11-17","30"
"WTSP","2021-09-11","30"
"MOWA","2018-11-18","30"
"LEYE","2024-11-21","30"
"OVEN","2019-12-14","30"
"HETH","2020-12-29","30"
"COLO","2024-01-27","30"
"VATH","2021-10-12","30"
"WTSP","2024-02-13","30"
"WTSP","2020-02-10","30"
"SWSP","2020-03-29","30"
"DEJU","2024-02-03","30"
"SWSP","2024-10-23","30"
"GCKI","2024-03-21","30"
"OCWA","2023-12-07","30"
"RCKI","2023-12-18","30"
"WIWR","2020-03-30","30"
"ALFL","2023-01-11","30"
"AMRO","2022-12-13","30"
"GRYE","2023-01-19","30"
"LISP","2020-02-05","30"
"AMRO","2023-12-11","30"
"COYE","2024-11-24","30"
"CHSP","2024-01-09","30"
"GRYE","2024-01-22","30"
"WTSP","2021-09-23","30"
"REVI","2019-03-07","30"
"NAWA","2022-12-03","30"
"HETH","2022-01-12","30"
"ATSP","2024-01-27","30"
"HETH","2020-05-26","30"
"WISN","2020-03-15","30"
"PISI","2024-01-12","30"
"AMRO","2022-11-24","30"
"LEFL","2024-12-03","30"
"WIWR","2022-01-06","30"
"WTSP","2021-09-25","30"
"TEWA","2024-11-17","30"
"HETH","2022-02-10","30"
"NAWA","2024-02-25","30"
"GCKI","2022-12-21","30"
"HETH","2023-04-28","30"
"REVI","2018-09-26","30"
"HETH","2020-04-01","30"
"AMRO","2022-02-23","30"
"OVEN","2024-01-22","30"
"ALFL","2020-03-31","30"
"HETH","2023-01-26","30"
"SWTH","2022-01-25","30"
"AMRO","2024-12-23","30"
"AMRO","2019-12-27","30"
"WIWR","2023-12-04","30"
"SWTH","2024-12-14","30"
"RWBL","2023-11-18","30"
"ALFL","2023-01-09","30"
"OCWA","2024-01-25","30"
"YEWA","2024-03-18","30"
"NAWA","2023-12-11","30"
"RUBL","2024-02-01","30"
"YBFL","2024-03-13","30"
"SOSP","2019-03-08","30"
"DOWO","2019-03-15","30"
"CCSP","2024-03-14","30"
"EVGR","2019-03-14","30"
"RCKI","2020-06-01","30"
"WTSP","2018-09-19","30"
"CONW","2022-12-15","30"
"CCSP","2021-09-30","30"
"LISP","2023-10-24","30"
"MOWA","2022-11-10","30"
"AMRO","2024-02-29","30"
"WIWR","2023-03-04","30"
"WCSP","2024-11-20","30"
"RCKI","2023-02-23","30"
"SAVS","2024-01-14","30"
"CANG","2023-01-24","30"
"RCKI","2023-01-22","30"
"RBGR","2020-11-24","30"
"OVEN","2023-01-21","30"
"MAWA","2024-04-18","30"
"COYE","2023-12-04","30"
"COYE","2018-11-22","30"
"WISN","2020-04-17","30"
"SACR","2023-11-20","30"
"CSWA","2023-12-08","30"
"CONW","2023-01-11","30"
"TEWA","2019-01-22","30"
"BTNW","2024-12-09","30"
"CAJA","2023-01-04","30"
"COLO","2023-01-07","30"
"PAWA","2018-10-07","30"
"YRWA","2023-03-20","30"
"VEER","2021-12-29","30"
"CANG","2024-12-04","30"
"WIWR","2022-11-14","30"
"MAWA","2024-04-19","30"
"YRWA","2022-01-10","30"
"CONI","2024-11-13","30"
"SAVS","2022-03-21","30"
"WTSP","2019-01-26","30"
"VEER","2022-03-09","30"
"WTSP","2023-07-16","30"
"CONI","2024-01-21","30"
"HETH","2024-03-07","30"
"YERA","2022-01-30","30"
"RWBL","2022-11-18","30"
"WCSP","2020-01-14","30"
"MAWA","2022-01-06","30"
"YRWA","2024-03-04","30"
"PAWA","2022-11-15","30"
"CHSP","2024-01-04","30"
"AMRO","2022-11-20","30"
"NOWA","2023-12-22","30"
"GCKI","2024-02-27","30"
"REVI","2021-10-12","30"
"RWBL","2018-11-27","30"
"PAWA","2019-03-18","30"
"ALFL","2022-11-10","30"
"LISP","2024-01-21","30"
"VATH","2022-01-22","30"
"SOSP","2023-03-18","30"
"REVI","2021-05-24","30"
"SWTH","2023-02-18","30"
"ALFL","2023-11-21","30"
